id,entidadeTipo,entidadeId,entidadeNome,dadosExcluidos,excluidoPor,excluidoPorNome,motivoExclusao,createdAt
30127,acao,780039,Aprimorar a Expressividade e Posicionamento Profissional - Curso Oratória Influente,"{""id"":780039,""pdiId"":1020027,""macroId"":210002,""microcompetencia"":""Comunicação & Relacionamento Interpessoal"",""titulo"":""Aprimorar a Expressividade e Posicionamento Profissional - Curso Oratória Influente"",""descricao"":""**O que fazer:** Realizar o curso Oratória Influente do Sebrae para aprimorar clareza, segurança e assertividade na comunicação. **Como fazer:** 1) Acessar o Sebrae Play e localizar o curso. 2) Realizar inscrição e organizar agenda. 3) Concluir todas as etapas do curso. 4) Anotar e praticar as principais técnicas. 5) Colocar em prática realizando uma apresentação em reunião de equipe. 6) Solicitar feedback do gestor. **Onde fazer:** SEBRAE Play. **Evidência esperada:** Certificado de conclusão + Apresentação prática em reunião com feedback formal do gestor."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:27:54
30128,acao,780038,Conceber e executar uma campanha educativa sobre privacidade e proteção de dados,"{""id"":780038,""pdiId"":1020048,""macroId"":210007,""microcompetencia"":""Protagonismo e Influência Educacional"",""titulo"":""Conceber e executar uma campanha educativa sobre privacidade e proteção de dados"",""descricao"":""**O que fazer:** Conceber e executar campanha educativa sobre privacidade e proteção de dados para ampliar influência educacional. **Como fazer:** 1) Levantar dúvidas e temas recorrentes entre equipes. 2) Criar materiais educativos acessíveis. 3) Executar a campanha com apoio da Comunicação e da UGP. 4) Medir o engajamento com indicadores simples. **Onde fazer:** Ambiente interno do Sebrae. **Evidência esperada:** Plano detalhado da campanha + registros das ações + relato reflexivo + feedbacks dos colegas e da liderança."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:27:58
30129,acao,780037,Realizar benchmarking com líderes de referência sobre liderança transversal,"{""id"":780037,""pdiId"":1020048,""macroId"":210010,""microcompetencia"":""Liderança Transversal"",""titulo"":""Realizar benchmarking com líderes de referência sobre liderança transversal"",""descricao"":""**O que fazer:** Realizar benchmarking com líderes de referência para fortalecer a influência transversal. **Como fazer:** 1) Identificar 2 a 3 líderes com experiência em liderança transversal. 2) Agendar conversas estruturadas sobre práticas e aprendizados. 3) Registrar as lições e aplicar no ambiente de trabalho. **Onde fazer:** Ambiente interno do Sebrae. **Evidência esperada:** Relatório de benchmarking + descrição da aplicação prática + feedback da liderança."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:00
30130,acao,780032,Curso Inovação Como Estratégia Competitiva – Universidade Sebrae,"{""id"":780032,""pdiId"":1020074,""macroId"":210038,""microcompetencia"":""Inovação Como Estratégia"",""titulo"":""Curso Inovação Como Estratégia Competitiva – Universidade Sebrae"",""descricao"":""**O que fazer:** Realizar curso Inovação Como Estratégia Competitiva para fortalecer capacidade de gerar soluções inovadoras. **Como fazer:** 1) Acessar a plataforma da Universidade Sebrae e inscrever-se. 2) Estudar com calma, anotando boas práticas aplicáveis à rotina. 3) Ao final, escolher uma melhoria simples para aplicar no relacionamento com clientes ou processos internos. **Onde fazer:** Universidade Sebrae. **Evidência esperada:** Certificado do curso + Breve relato da melhoria aplicada."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:02
30131,acao,780033,Curso Administração e Solução de Conflitos – Universidade Sebrae,"{""id"":780033,""pdiId"":1020074,""macroId"":210007,""microcompetencia"":""Tomada de Decisão"",""titulo"":""Curso Administração e Solução de Conflitos – Universidade Sebrae"",""descricao"":""**O que fazer:** Realizar curso de Administração e Solução de Conflitos para tomar decisões mais assertivas. **Como fazer:** 1) Acessar a Universidade Sebrae e inscrever-se no curso. 2) Estudar os módulos e refletir sobre como aplicar os aprendizados no dia a dia. 3) Escolher um exemplo recente e reavaliar a decisão tomada com base nas técnicas aprendidas. **Onde fazer:** Universidade Sebrae. **Evidência esperada:** Certificado + Relato da aplicação prática."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:06
30132,acao,780036,Executar campanha interna de educação sobre privacidade e proteção de dados,"{""id"":780036,""pdiId"":1020048,""macroId"":210029,""microcompetencia"":""Ética, Integridade e LGPD"",""titulo"":""Executar campanha interna de educação sobre privacidade e proteção de dados"",""descricao"":""**O que fazer:** Executar campanha interna de educação sobre privacidade e proteção de dados para posicionar-se como referência ativa na promoção da cultura da LGPD. **Como fazer:** 1) Levantar dúvidas e dificuldades dos colegas. 2) Criar materiais educativos acessíveis (cartazes, vídeos, rodas de conversa). 3) Executar campanha com apoio da Comunicação. 4) Estimular a troca de experiências. **Onde fazer:** Ambiente interno do Sebrae. **Evidência esperada:** Plano e peças produzidas + registros das ações + relato reflexivo com feedbacks da equipe."",""prazo"":""2026-06-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:09
30133,acao,780035,Realizar curso presencial de Programação Neurolinguística (PNL),"{""id"":780035,""pdiId"":1020048,""macroId"":210002,""microcompetencia"":""Comunicação e PNL"",""titulo"":""Realizar curso presencial de Programação Neurolinguística (PNL)"",""descricao"":""**O que fazer:** Realizar curso presencial de PNL para desenvolver clareza verbal e aumentar autoconfiança. **Como fazer:** 1) Pesquisar instituições reconhecidas em PNL (ex: SBPNL). 2) Validar com a liderança. 3) Participar do curso com foco em comunicação e liderança. 4) Aplicar os aprendizados no trabalho e registrar reflexões semanais. **Onde fazer:** Instituição reconhecida em PNL. **Evidência esperada:** Certificado do curso + relato reflexivo sobre aprendizados e aplicação prática + feedback da liderança."",""prazo"":""2026-07-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:12
30134,acao,780034,Curso Introdução à Gestão de Processos – Fundação Bradesco,"{""id"":780034,""pdiId"":1020074,""macroId"":210016,""microcompetencia"":""Gestão de Processos"",""titulo"":""Curso Introdução à Gestão de Processos – Fundação Bradesco"",""descricao"":""**O que fazer:** Realizar curso de Introdução à Gestão de Processos para ganhar agilidade e clareza na organização das atividades. **Como fazer:** 1) Acessar gratuitamente a plataforma da Fundação Bradesco. 2) Inscrever-se no curso. 3) Ao final, identificar um processo simples do cotidiano e fazer um fluxograma (manual ou no PowerPoint). **Onde fazer:** Fundação Bradesco. **Evidência esperada:** Certificado de conclusão + Fluxograma simplificado."",""prazo"":""2026-02-02T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:32"",""updatedAt"":""2026-01-31 15:43:32""}",1,Equipe CKM Talents,,2026-02-01 21:28:16
30135,acao,780031,Curso Inovação Disruptiva – Universidade Sebrae,"{""id"":780031,""pdiId"":1020074,""macroId"":210038,""microcompetencia"":""Inovação e Criatividade"",""titulo"":""Curso Inovação Disruptiva – Universidade Sebrae"",""descricao"":""**O que fazer:** Realizar curso Inovação Disruptiva para estimular criatividade e inovação no atendimento ao cliente. **Como fazer:** 1) Acessar a Universidade Sebrae e inscrever-se no curso. 2) Durante o curso, refletir sobre algum processo ou interação que possa ser melhorado. 3) Experimentar aplicar uma abordagem diferente na rotina de atendimento. **Onde fazer:** Universidade Sebrae. **Evidência esperada:** Certificado do curso + Relato da prática aplicada."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:18
30136,acao,780030,Curso Habilidades de Resolução de Problemas – EV.G,"{""id"":780030,""pdiId"":1020043,""macroId"":210012,""microcompetencia"":""Resolução de Problemas"",""titulo"":""Curso Habilidades de Resolução de Problemas – EV.G"",""descricao"":""**O que fazer:** Realizar curso de Habilidades de Resolução de Problemas para desenvolver pensamento crítico. **Como fazer:** 1) Acessar o curso na plataforma EV.G. 2) Concluir os módulos no seu ritmo. 3) Aplicar a metodologia aprendida em uma situação real do trabalho. **Onde fazer:** Plataforma EV.G. **Evidência esperada:** Certificado de conclusão + relato detalhando a aplicação prática da metodologia."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:21
30137,acao,780029,Curso Autoliderança – Sebrae,"{""id"":780029,""pdiId"":1020043,""macroId"":210008,""microcompetencia"":""Proatividade e Protagonismo"",""titulo"":""Curso Autoliderança – Sebrae"",""descricao"":""**O que fazer:** Realizar curso de Autoliderança para desenvolver iniciativa e protagonismo. **Como fazer:** 1) Acessar o curso no portal do Sebrae. 2) Realizar o curso e concluir em até 10 dias. 3) Durante uma semana, registrar todas as ações realizadas por iniciativa própria. **Onde fazer:** Portal Sebrae. **Evidência esperada:** Certificado do curso + lista com as ações executadas por iniciativa própria."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:23
30138,acao,780028,Leitura do livro A Arte de Fazer Acontecer – David Allen,"{""id"":780028,""pdiId"":1020043,""macroId"":210014,""microcompetencia"":""Planejamento e Organização - GTD"",""titulo"":""Leitura do livro A Arte de Fazer Acontecer – David Allen"",""descricao"":""**O que fazer:** Ler o livro A Arte de Fazer Acontecer para aprender o método GTD (Getting Things Done). **Como fazer:** 1) Solicitar o livro na biblioteca do Sebrae TO ou acessar versão digital. 2) Ler no seu ritmo. 3) Escolher uma área da rotina para aplicar o método GTD (captura, organização, execução). 4) Registrar os passos seguidos na aplicação prática. **Onde fazer:** Biblioteca Sebrae ou versão digital. **Evidência esperada:** Resumo da leitura + descrição da aplicação prática."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:25
30139,acao,780027,Curso Introdução à Gestão de Processos – Fundação Bradesco,"{""id"":780027,""pdiId"":1020043,""macroId"":210014,""microcompetencia"":""Planejamento e Organização"",""titulo"":""Curso Introdução à Gestão de Processos – Fundação Bradesco"",""descricao"":""**O que fazer:** Realizar curso de Introdução à Gestão de Processos para entender como mapear e melhorar fluxos de trabalho. **Como fazer:** 1) Acessar o curso na Fundação Bradesco. 2) Realizar o curso completo no seu ritmo. 3) Durante o curso, anotar as etapas de um processo que execute com frequência. **Onde fazer:** Fundação Bradesco. **Evidência esperada:** Certificado + um fluxograma simples com 4 a 5 passos reais da rotina."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:27
30140,acao,780026,Curso Gestão de Tempo e Produtividade – EV.G,"{""id"":780026,""pdiId"":1020043,""macroId"":210009,""microcompetencia"":""Gestão de Tempo e Produtividade"",""titulo"":""Curso Gestão de Tempo e Produtividade – EV.G"",""descricao"":""**O que fazer:** Realizar curso de Gestão de Tempo e Produtividade para melhorar organização das tarefas. **Como fazer:** 1) Acessar o portal EV.G e buscar pelo curso. 2) Inscrever-se e concluir em até 3 semanas. 3) Aplicar 3 técnicas na organização das tarefas semanais usando Google Agenda ou planner físico. **Onde fazer:** Plataforma EV.G. **Evidência esperada:** Certificado de conclusão + print do planejamento com as técnicas aplicadas."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:30
30141,acao,780025,Curso Comunicação Assertiva – Universidade Sebrae,"{""id"":780025,""pdiId"":1020043,""macroId"":210002,""microcompetencia"":""Comunicação Assertiva e Postura Profissional"",""titulo"":""Curso Comunicação Assertiva – Universidade Sebrae"",""descricao"":""**O que fazer:** Realizar curso de Comunicação Assertiva para desenvolver clareza e objetividade na comunicação. **Como fazer:** 1) Acessar a Universidade Sebrae e buscar pelo curso. 2) Concluir em até 2 semanas. 3) Aplicar as técnicas em uma reunião ou conversa com colega. **Onde fazer:** Universidade Sebrae. **Evidência esperada:** Certificado de conclusão + relato de aplicação prática."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:33
30142,acao,780024,Participar de evento nacional sobre liderança e transformação organizacional,"{""id"":780024,""pdiId"":1020092,""macroId"":210015,""microcompetencia"":""Participação em eventos nacionais estratégicos"",""titulo"":""Participar de evento nacional sobre liderança e transformação organizacional"",""descricao"":""**O que fazer:** Participar de evento nacional sobre liderança e transformação organizacional. **Como fazer:** 1) Identificar evento relevante (HSM Expo, CONARH, Fórum Sebrae). 2) Participar integralmente. 3) Registrar tendências e indicadores. 4) Elaborar síntese aplicada com 3 tendências, 2 ideias aplicáveis e 1 ação prática imediata. **Onde fazer:** Prioritariamente eventos Sebrae; na ausência, eventos nacionais/on-line. **Evidência esperada:** Certificado ou comprovante de participação + Apresentação executiva ou relatório sintético."",""prazo"":""2026-06-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:35
30143,acao,780023,Desenvolver planejamento estratégico semestral com metas claras e mensuráveis,"{""id"":780023,""pdiId"":1020092,""macroId"":210015,""microcompetencia"":""Estratégia & Visão de Negócios"",""titulo"":""Desenvolver planejamento estratégico semestral com metas claras e mensuráveis"",""descricao"":""**O que fazer:** Desenvolver um planejamento estratégico semestral para a regional com prioridades claras e metas mensuráveis. **Como fazer:** 1) Agendar reunião estratégica com a equipe. 2) Conduzir a reunião de forma participativa. 3) Definir metas SMART para as prioridades. 4) Registrar o planejamento em formato acessível (Google Planilhas, Planner, Trello). 5) Estabelecer check-ins mensais. **Onde fazer:** Google Planilhas, Microsoft Planner, Trello. **Evidência esperada:** Documento do planejamento estratégico + Atas de reuniões mensais de acompanhamento."",""prazo"":""2026-06-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-31 15:43:31"",""updatedAt"":""2026-01-31 15:43:31""}",1,Equipe CKM Talents,,2026-02-01 21:28:38
